ctry_cd,country,item_cd,item,year,domestic_t_ctry_y,feed_t_ctry_y,food_t_ctry_y,losses_t_ctry_y,other_uses_t_ctry_y,processing_t_ctry_y,seeds_t_ctry_y
202,South Africa,2561,Sesame seed,2011,1000.0,,,,,1000.0,
202,South Africa,2561,Sesame seed,2012,1000.0,,,,,1000.0,
202,South Africa,2561,Sesame seed,2013,1000.0,,,,,1000.0,
202,South Africa,2562,Palm kernels,2010,0.0,,,,0.0,,
202,South Africa,2562,Palm kernels,2011,0.0,,,,0.0,,
202,South Africa,2562,Palm kernels,2012,0.0,,,,0.0,,
202,South Africa,2562,Palm kernels,2013,0.0,,,,0.0,,
202,South Africa,2563,Olives (including preserved),2010,1000.0,,1000.0,,,,
202,South Africa,2563,Olives (including preserved),2011,2000.0,,2000.0,,,,
202,South Africa,2563,Olives (including preserved),2012,2000.0,,2000.0,,,,
202,South Africa,2563,Olives (including preserved),2013,1000.0,,1000.0,,,,
202,South Africa,2570,"Oilcrops, Other",2010,14000.0,0.0,0.0,0.0,2000.0,12000.0,0.0
202,South Africa,2570,"Oilcrops, Other",2011,14000.0,0.0,0.0,0.0,1000.0,12000.0,0.0
202,South Africa,2570,"Oilcrops, Other",2012,15000.0,0.0,0.0,0.0,2000.0,13000.0,0.0
202,South Africa,2570,"Oilcrops, Other",2013,16000.0,0.0,0.0,0.0,1000.0,14000.0,0.0
202,South Africa,2571,Soyabean Oil,2010,282000.0,,282000.0,,,,
202,South Africa,2571,Soyabean Oil,2011,267000.0,,267000.0,,,,
202,South Africa,2571,Soyabean Oil,2012,238000.0,,238000.0,,,,
202,South Africa,2571,Soyabean Oil,2013,238000.0,,238000.0,,,,
202,South Africa,2572,Groundnut Oil,2010,13000.0,,8000.0,,5000.0,,
202,South Africa,2572,Groundnut Oil,2011,13000.0,,8000.0,,5000.0,,
202,South Africa,2572,Groundnut Oil,2012,13000.0,,8000.0,,5000.0,,
202,South Africa,2572,Groundnut Oil,2013,15000.0,,11000.0,,4000.0,,
202,South Africa,2573,Sunflowerseed Oil,2010,346000.0,,316000.0,,30000.0,,
202,South Africa,2573,Sunflowerseed Oil,2011,310000.0,,280000.0,,30000.0,,
202,South Africa,2573,Sunflowerseed Oil,2012,386000.0,,301000.0,,85000.0,,
202,South Africa,2573,Sunflowerseed Oil,2013,304000.0,,274000.0,,30000.0,,
202,South Africa,2574,Rape and Mustard Oil,2010,30000.0,,,,30000.0,,
202,South Africa,2574,Rape and Mustard Oil,2011,28000.0,,,,28000.0,,
202,South Africa,2574,Rape and Mustard Oil,2012,31000.0,,,,31000.0,,
202,South Africa,2574,Rape and Mustard Oil,2013,40000.0,,,,40000.0,,
202,South Africa,2575,Cottonseed Oil,2010,5000.0,,5000.0,,0.0,,
202,South Africa,2575,Cottonseed Oil,2011,7000.0,,7000.0,,0.0,,
202,South Africa,2575,Cottonseed Oil,2012,9000.0,,9000.0,,0.0,,
202,South Africa,2575,Cottonseed Oil,2013,2000.0,,2000.0,,0.0,,
202,South Africa,2576,Palmkernel Oil,2010,37000.0,,19000.0,,18000.0,,
202,South Africa,2576,Palmkernel Oil,2011,30000.0,,16000.0,,14000.0,,
202,South Africa,2576,Palmkernel Oil,2012,35000.0,,18000.0,,17000.0,,
202,South Africa,2576,Palmkernel Oil,2013,32000.0,,16000.0,,16000.0,,
202,South Africa,2577,Palm Oil,2010,427000.0,,50000.0,,377000.0,,
202,South Africa,2577,Palm Oil,2011,441000.0,,50000.0,,391000.0,,
202,South Africa,2577,Palm Oil,2012,481000.0,,50000.0,,431000.0,,
202,South Africa,2577,Palm Oil,2013,449000.0,,50000.0,,399000.0,,
202,South Africa,2578,Coconut Oil,2010,1000.0,,1000.0,,0.0,,
202,South Africa,2578,Coconut Oil,2011,2000.0,,2000.0,,0.0,,
202,South Africa,2578,Coconut Oil,2012,3000.0,,3000.0,,0.0,,
202,South Africa,2578,Coconut Oil,2013,4000.0,,4000.0,,0.0,,
202,South Africa,2579,Sesameseed Oil,2010,1000.0,,1000.0,,,,
202,South Africa,2579,Sesameseed Oil,2011,1000.0,,1000.0,,,,
202,South Africa,2579,Sesameseed Oil,2012,1000.0,,1000.0,,,,
202,South Africa,2579,Sesameseed Oil,2013,1000.0,,1000.0,,,,
202,South Africa,2580,Olive Oil,2010,5000.0,,4000.0,,0.0,,
202,South Africa,2580,Olive Oil,2011,6000.0,,6000.0,,0.0,,
202,South Africa,2580,Olive Oil,2012,6000.0,,5000.0,,0.0,,
202,South Africa,2580,Olive Oil,2013,3000.0,,3000.0,,0.0,,
202,South Africa,2582,Maize Germ Oil,2010,77000.0,,77000.0,,,,
202,South Africa,2582,Maize Germ Oil,2011,78000.0,,78000.0,,,,
202,South Africa,2582,Maize Germ Oil,2012,79000.0,,79000.0,,,,
202,South Africa,2582,Maize Germ Oil,2013,80000.0,,80000.0,,,,
202,South Africa,2586,"Oilcrops Oil, Other",2010,25000.0,,7000.0,,16000.0,2000.0,
202,South Africa,2586,"Oilcrops Oil, Other",2011,18000.0,,4000.0,,12000.0,2000.0,
202,South Africa,2586,"Oilcrops Oil, Other",2012,18000.0,,4000.0,,11000.0,2000.0,
202,South Africa,2586,"Oilcrops Oil, Other",2013,17000.0,,4000.0,,11000.0,2000.0,
202,South Africa,2601,Tomatoes and products,2010,576000.0,,521000.0,55000.0,,,
202,South Africa,2601,Tomatoes and products,2011,554000.0,,502000.0,51000.0,,,
202,South Africa,2601,Tomatoes and products,2012,629000.0,,572000.0,56000.0,,,
202,South Africa,2601,Tomatoes and products,2013,561000.0,,506000.0,55000.0,,,
202,South Africa,2602,Onions,2010,483000.0,,432000.0,52000.0,,,
202,South Africa,2602,Onions,2011,544000.0,,485000.0,59000.0,,,
202,South Africa,2602,Onions,2012,557000.0,,493000.0,63000.0,,,
202,South Africa,2602,Onions,2013,501000.0,,442000.0,59000.0,,,
202,South Africa,2605,"Vegetables, Other",2010,1596000.0,50000.0,1393000.0,153000.0,,0.0,
202,South Africa,2605,"Vegetables, Other",2011,1554000.0,50000.0,1354000.0,149000.0,,0.0,
202,South Africa,2605,"Vegetables, Other",2012,1572000.0,50000.0,1388000.0,135000.0,,0.0,
202,South Africa,2605,"Vegetables, Other",2013,1511000.0,51000.0,1323000.0,137000.0,,0.0,
202,South Africa,2611,"Oranges, Mandarines",2010,304000.0,,276000.0,28000.0,,,
202,South Africa,2611,"Oranges, Mandarines",2011,530000.0,,500000.0,30000.0,,,
202,South Africa,2611,"Oranges, Mandarines",2012,457000.0,,424000.0,32000.0,,,
202,South Africa,2611,"Oranges, Mandarines",2013,422000.0,,386000.0,36000.0,,,
202,South Africa,2612,"Lemons, Limes and products",2010,39000.0,,27000.0,12000.0,,,
202,South Africa,2612,"Lemons, Limes and products",2011,36000.0,,23000.0,13000.0,,,
202,South Africa,2612,"Lemons, Limes and products",2012,28000.0,,16000.0,12000.0,,,
202,South Africa,2612,"Lemons, Limes and products",2013,33000.0,,20000.0,13000.0,,,
202,South Africa,2613,Grapefruit and products,2010,107000.0,,89000.0,17000.0,,,
202,South Africa,2613,Grapefruit and products,2011,169000.0,,147000.0,22000.0,,,
202,South Africa,2613,Grapefruit and products,2012,61000.0,,46000.0,15000.0,,,
202,South Africa,2613,Grapefruit and products,2013,158000.0,,134000.0,23000.0,,,
202,South Africa,2614,"Citrus, Other",2010,8000.0,,7000.0,1000.0,,,
202,South Africa,2614,"Citrus, Other",2011,10000.0,,9000.0,1000.0,,,
202,South Africa,2614,"Citrus, Other",2012,10000.0,,9000.0,1000.0,,,
202,South Africa,2614,"Citrus, Other",2013,8000.0,,8000.0,1000.0,,,
202,South Africa,2615,Bananas,2010,430000.0,,387000.0,43000.0,,,
202,South Africa,2615,Bananas,2011,437000.0,,393000.0,44000.0,,,
202,South Africa,2615,Bananas,2012,371000.0,,334000.0,37000.0,,,
202,South Africa,2615,Bananas,2013,413000.0,,371000.0,42000.0,,,
202,South Africa,2616,Plantains,2010,0.0,,0.0,,,,
202,South Africa,2616,Plantains,2011,0.0,,0.0,,,,
202,South Africa,2616,Plantains,2012,62000.0,,62000.0,,,,
202,South Africa,2616,Plantains,2013,86000.0,,86000.0,,,,
202,South Africa,2617,Apples and products,2010,528000.0,,416000.0,36000.0,,76000.0,
202,South Africa,2617,Apples and products,2011,514000.0,,401000.0,39000.0,,74000.0,
202,South Africa,2617,Apples and products,2012,420000.0,,380000.0,40000.0,,0.0,
202,South Africa,2617,Apples and products,2013,655000.0,,583000.0,45000.0,,27000.0,
202,South Africa,2618,Pineapples and products,2010,63000.0,,58000.0,5000.0,,,
202,South Africa,2618,Pineapples and products,2011,55000.0,,50000.0,5000.0,,,
202,South Africa,2618,Pineapples and products,2012,48000.0,,42000.0,5000.0,,,
202,South Africa,2618,Pineapples and products,2013,48000.0,,43000.0,5000.0,,,
202,South Africa,2619,Dates,2010,1000.0,,1000.0,,,,
202,South Africa,2619,Dates,2011,0.0,,0.0,,,,
202,South Africa,2619,Dates,2012,0.0,,0.0,,,,
202,South Africa,2619,Dates,2013,1000.0,,1000.0,,,,
202,South Africa,2620,Grapes and products (excl wine),2010,1318000.0,,107000.0,,2000.0,1209000.0,
202,South Africa,2620,Grapes and products (excl wine),2011,1375000.0,,110000.0,,2000.0,1262000.0,
202,South Africa,2620,Grapes and products (excl wine),2012,1485000.0,,109000.0,,2000.0,1374000.0,
202,South Africa,2620,Grapes and products (excl wine),2013,1558000.0,,116000.0,,2000.0,1440000.0,
202,South Africa,2625,"Fruits, Other",2010,407000.0,,360000.0,47000.0,,0.0,
202,South Africa,2625,"Fruits, Other",2011,418000.0,,372000.0,46000.0,,0.0,
202,South Africa,2625,"Fruits, Other",2012,437000.0,,290000.0,48000.0,,100000.0,
202,South Africa,2625,"Fruits, Other",2013,441000.0,,258000.0,50000.0,,133000.0,
202,South Africa,2630,Coffee and products,2010,63000.0,,63000.0,,,0.0,
202,South Africa,2630,Coffee and products,2011,63000.0,,63000.0,,,0.0,
202,South Africa,2630,Coffee and products,2012,56000.0,,56000.0,,,0.0,
202,South Africa,2630,Coffee and products,2013,49000.0,,49000.0,,,0.0,
202,South Africa,2633,Cocoa Beans and products,2010,12000.0,,12000.0,,,,
202,South Africa,2633,Cocoa Beans and products,2011,21000.0,,21000.0,,,,
202,South Africa,2633,Cocoa Beans and products,2012,22000.0,,22000.0,,,,
202,South Africa,2633,Cocoa Beans and products,2013,25000.0,,25000.0,,,,
202,South Africa,2635,Tea (including mate),2010,25000.0,,25000.0,,,,
202,South Africa,2635,Tea (including mate),2011,23000.0,,23000.0,,,,
202,South Africa,2635,Tea (including mate),2012,22000.0,,22000.0,,,,
202,South Africa,2635,Tea (including mate),2013,18000.0,,18000.0,,,,
202,South Africa,2640,Pepper,2010,2000.0,,2000.0,,,,
202,South Africa,2640,Pepper,2011,2000.0,,2000.0,,,,
202,South Africa,2640,Pepper,2012,2000.0,,2000.0,,,,
202,South Africa,2640,Pepper,2013,2000.0,,2000.0,,,,
202,South Africa,2641,Pimento,2010,19000.0,,18000.0,1000.0,,,
202,South Africa,2641,Pimento,2011,19000.0,,18000.0,1000.0,,,
202,South Africa,2641,Pimento,2012,22000.0,,21000.0,1000.0,,,
202,South Africa,2641,Pimento,2013,23000.0,,22000.0,1000.0,,,
202,South Africa,2642,Cloves,2010,0.0,,0.0,,,,
202,South Africa,2642,Cloves,2011,0.0,,0.0,,,,
202,South Africa,2642,Cloves,2012,0.0,,0.0,,,,
202,South Africa,2642,Cloves,2013,0.0,,0.0,,,,
202,South Africa,2645,"Spices, Other",2010,7000.0,,7000.0,,,,
202,South Africa,2645,"Spices, Other",2011,6000.0,,6000.0,,,,
202,South Africa,2645,"Spices, Other",2012,8000.0,,8000.0,,,,
202,South Africa,2645,"Spices, Other",2013,7000.0,,7000.0,,,,
202,South Africa,2655,Wine,2010,542000.0,,359000.0,,,183000.0,
202,South Africa,2655,Wine,2011,601000.0,,409000.0,,,192000.0,
202,South Africa,2655,Wine,2012,522000.0,,399000.0,,,122000.0,
202,South Africa,2655,Wine,2013,546000.0,,407000.0,,,139000.0,
202,South Africa,2656,Beer,2010,2509000.0,,2509000.0,,,,
202,South Africa,2656,Beer,2011,2858000.0,,2858000.0,,,,
202,South Africa,2656,Beer,2012,3153000.0,,3153000.0,,,,
202,South Africa,2656,Beer,2013,3215000.0,,3215000.0,,,,
202,South Africa,2657,"Beverages, Fermented",2010,0.0,,0.0,,,,
202,South Africa,2657,"Beverages, Fermented",2011,0.0,,0.0,,,,
202,South Africa,2657,"Beverages, Fermented",2012,0.0,,0.0,,,,
202,South Africa,2657,"Beverages, Fermented",2013,1000.0,,1000.0,,,,
202,South Africa,2658,"Beverages, Alcoholic",2010,348000.0,,276000.0,,72000.0,,
202,South Africa,2658,"Beverages, Alcoholic",2011,381000.0,,281000.0,,100000.0,,
202,South Africa,2658,"Beverages, Alcoholic",2012,374000.0,,324000.0,,50000.0,,
202,South Africa,2658,"Beverages, Alcoholic",2013,397000.0,,337000.0,,60000.0,,
202,South Africa,2659,"Alcohol, Non-Food",2010,25000.0,,,,25000.0,,
202,South Africa,2659,"Alcohol, Non-Food",2011,50000.0,,,,50000.0,,
202,South Africa,2659,"Alcohol, Non-Food",2012,77000.0,,,,77000.0,,
202,South Africa,2659,"Alcohol, Non-Food",2013,38000.0,,,,38000.0,,
202,South Africa,2680,Infant food,2010,2000.0,,2000.0,,,,
202,South Africa,2680,Infant food,2011,1000.0,,1000.0,,,,
202,South Africa,2680,Infant food,2012,0.0,,0.0,,,,
202,South Africa,2680,Infant food,2013,0.0,,0.0,,,,
202,South Africa,2731,Bovine Meat,2010,847000.0,,838000.0,,8000.0,,
202,South Africa,2731,Bovine Meat,2011,831000.0,,822000.0,,8000.0,,
202,South Africa,2731,Bovine Meat,2012,844000.0,,835000.0,,8000.0,,
202,South Africa,2731,Bovine Meat,2013,961000.0,,952000.0,,10000.0,,
202,South Africa,2732,Mutton & Goat Meat,2010,184000.0,,184000.0,,,,
202,South Africa,2732,Mutton & Goat Meat,2011,173000.0,,173000.0,,,,
202,South Africa,2732,Mutton & Goat Meat,2012,183000.0,,183000.0,,,,
202,South Africa,2732,Mutton & Goat Meat,2013,226000.0,,226000.0,,,,
202,South Africa,2733,Pigmeat,2010,227000.0,,227000.0,,,,
202,South Africa,2733,Pigmeat,2011,233000.0,,233000.0,,,,
202,South Africa,2733,Pigmeat,2012,241000.0,,241000.0,,,,
202,South Africa,2733,Pigmeat,2013,220000.0,,220000.0,,,,
202,South Africa,2734,Poultry Meat,2010,1708000.0,,1708000.0,,,,
202,South Africa,2734,Poultry Meat,2011,1807000.0,,1807000.0,,,,
202,South Africa,2734,Poultry Meat,2012,1859000.0,,1859000.0,,,,
202,South Africa,2734,Poultry Meat,2013,1983000.0,,1983000.0,,,,
202,South Africa,2735,"Meat, Other",2010,40000.0,2000.0,38000.0,,,,
202,South Africa,2735,"Meat, Other",2011,47000.0,2000.0,45000.0,,,,
202,South Africa,2735,"Meat, Other",2012,47000.0,2000.0,45000.0,,,,
202,South Africa,2735,"Meat, Other",2013,48000.0,2000.0,46000.0,,,,
202,South Africa,2736,"Offals, Edible",2010,289000.0,0.0,248000.0,,41000.0,,
202,South Africa,2736,"Offals, Edible",2011,296000.0,0.0,254000.0,,42000.0,,
202,South Africa,2736,"Offals, Edible",2012,300000.0,0.0,257000.0,,43000.0,,
202,South Africa,2736,"Offals, Edible",2013,302000.0,0.0,254000.0,,48000.0,,
202,South Africa,2737,"Fats, Animals, Raw",2010,63000.0,,15000.0,,48000.0,,
202,South Africa,2737,"Fats, Animals, Raw",2011,48000.0,,14000.0,,34000.0,,
202,South Africa,2737,"Fats, Animals, Raw",2012,52000.0,,14000.0,,38000.0,,
202,South Africa,2737,"Fats, Animals, Raw",2013,59000.0,,16000.0,,43000.0,,
202,South Africa,2740,"Butter, Ghee",2010,19000.0,,19000.0,,,,
202,South Africa,2740,"Butter, Ghee",2011,19000.0,,19000.0,,,,
202,South Africa,2740,"Butter, Ghee",2012,23000.0,,23000.0,,,,
202,South Africa,2740,"Butter, Ghee",2013,19000.0,,19000.0,,,,
202,South Africa,2743,Cream,2010,2000.0,,2000.0,,,,
202,South Africa,2743,Cream,2011,2000.0,,2000.0,,,,
202,South Africa,2743,Cream,2012,3000.0,,3000.0,,,,
202,South Africa,2743,Cream,2013,3000.0,,3000.0,,,,
202,South Africa,2744,Eggs,2010,467000.0,,346000.0,47000.0,,,74000.0
202,South Africa,2744,Eggs,2011,507000.0,,380000.0,51000.0,,,76000.0
202,South Africa,2744,Eggs,2012,529000.0,,400000.0,54000.0,,,76000.0
202,South Africa,2744,Eggs,2013,497000.0,,380000.0,51000.0,,,67000.0
202,South Africa,2745,Honey,2010,3000.0,,3000.0,,,,
202,South Africa,2745,Honey,2011,3000.0,,3000.0,,,,
202,South Africa,2745,Honey,2012,3000.0,,3000.0,,,,
202,South Africa,2745,Honey,2013,3000.0,,3000.0,,,,
202,South Africa,2761,Freshwater Fish,2010,5000.0,,5000.0,,0.0,,
202,South Africa,2761,Freshwater Fish,2011,6000.0,,6000.0,,0.0,,
202,South Africa,2761,Freshwater Fish,2012,8000.0,,8000.0,,0.0,,
202,South Africa,2761,Freshwater Fish,2013,10000.0,,10000.0,,0.0,,
202,South Africa,2762,Demersal Fish,2010,75000.0,0.0,75000.0,,0.0,,
202,South Africa,2762,Demersal Fish,2011,89000.0,0.0,89000.0,,0.0,,
202,South Africa,2762,Demersal Fish,2012,109000.0,0.0,109000.0,,0.0,,
202,South Africa,2762,Demersal Fish,2013,114000.0,0.0,114000.0,,0.0,,
202,South Africa,2763,Pelagic Fish,2010,299000.0,118000.0,181000.0,,0.0,,
202,South Africa,2763,Pelagic Fish,2011,209000.0,64000.0,145000.0,,0.0,,
202,South Africa,2763,Pelagic Fish,2012,336000.0,111000.0,225000.0,,0.0,,
202,South Africa,2763,Pelagic Fish,2013,228000.0,62000.0,166000.0,,0.0,,
202,South Africa,2764,"Marine Fish, Other",2010,5000.0,0.0,5000.0,,0.0,,
202,South Africa,2764,"Marine Fish, Other",2011,4000.0,0.0,4000.0,,0.0,,
202,South Africa,2764,"Marine Fish, Other",2012,2000.0,0.0,2000.0,,0.0,,
202,South Africa,2764,"Marine Fish, Other",2013,4000.0,0.0,4000.0,,0.0,,
202,South Africa,2765,Crustaceans,2010,17000.0,,17000.0,,0.0,,
202,South Africa,2765,Crustaceans,2011,22000.0,,22000.0,,0.0,,
202,South Africa,2765,Crustaceans,2012,21000.0,,21000.0,,0.0,,
202,South Africa,2765,Crustaceans,2013,22000.0,,22000.0,,0.0,,
202,South Africa,2766,Cephalopods,2010,2000.0,,2000.0,,0.0,,
202,South Africa,2766,Cephalopods,2011,7000.0,,7000.0,,0.0,,
202,South Africa,2766,Cephalopods,2012,10000.0,,10000.0,,0.0,,
202,South Africa,2766,Cephalopods,2013,7000.0,,7000.0,,0.0,,
202,South Africa,2767,"Molluscs, Other",2010,16000.0,,16000.0,,0.0,,
202,South Africa,2767,"Molluscs, Other",2011,21000.0,,21000.0,,0.0,,
202,South Africa,2767,"Molluscs, Other",2012,16000.0,,16000.0,,0.0,,
202,South Africa,2767,"Molluscs, Other",2013,7000.0,,7000.0,,0.0,,
202,South Africa,2769,"Aquatic Animals, Others",2010,0.0,,0.0,,0.0,,
202,South Africa,2769,"Aquatic Animals, Others",2011,0.0,,0.0,,0.0,,
202,South Africa,2769,"Aquatic Animals, Others",2012,0.0,,0.0,,0.0,,
202,South Africa,2769,"Aquatic Animals, Others",2013,0.0,,0.0,,0.0,,
202,South Africa,2775,Aquatic Plants,2010,13000.0,,0.0,,13000.0,,
202,South Africa,2775,Aquatic Plants,2011,16000.0,,0.0,,16000.0,,
202,South Africa,2775,Aquatic Plants,2012,18000.0,,0.0,,18000.0,,
202,South Africa,2775,Aquatic Plants,2013,14000.0,,0.0,,14000.0,,
202,South Africa,2781,"Fish, Body Oil",2010,3000.0,3000.0,0.0,,0.0,,
202,South Africa,2781,"Fish, Body Oil",2011,0.0,0.0,0.0,,0.0,,
202,South Africa,2781,"Fish, Body Oil",2012,1000.0,1000.0,0.0,,0.0,,
202,South Africa,2781,"Fish, Body Oil",2013,0.0,0.0,0.0,,0.0,,
202,South Africa,2782,"Fish, Liver Oil",2010,0.0,,0.0,,0.0,,
202,South Africa,2782,"Fish, Liver Oil",2011,0.0,,0.0,,0.0,,
202,South Africa,2782,"Fish, Liver Oil",2012,0.0,,0.0,,0.0,,
202,South Africa,2782,"Fish, Liver Oil",2013,0.0,,0.0,,0.0,,
202,South Africa,2805,Rice (Milled Equivalent),2010,852000.0,,851000.0,0.0,,1000.0,0.0
202,South Africa,2805,Rice (Milled Equivalent),2011,866000.0,,865000.0,0.0,,1000.0,0.0
202,South Africa,2805,Rice (Milled Equivalent),2012,862000.0,,862000.0,0.0,,0.0,0.0
202,South Africa,2805,Rice (Milled Equivalent),2013,920000.0,,919000.0,0.0,,0.0,0.0
202,South Africa,2848,Milk - Excluding Butter,2010,3323000.0,275000.0,3026000.0,21000.0,,0.0,
202,South Africa,2848,Milk - Excluding Butter,2011,3293000.0,178000.0,3094000.0,20000.0,,0.0,
202,South Africa,2848,Milk - Excluding Butter,2012,3460000.0,215000.0,3223000.0,22000.0,,0.0,
202,South Africa,2848,Milk - Excluding Butter,2013,3093000.0,123000.0,2942000.0,32000.0,,0.0,
202,South Africa,2899,Miscellaneous,2010,,,,,,,
202,South Africa,2899,Miscellaneous,2011,,,,,,,
202,South Africa,2899,Miscellaneous,2012,,,,,,,
202,South Africa,2899,Miscellaneous,2013,,,,,,,
203,Spain,2511,Wheat and products,2010,9869000.0,5000000.0,4256000.0,147000.0,70000.0,31000.0,365000.0
203,Spain,2511,Wheat and products,2011,10401000.0,5500000.0,4324000.0,135000.0,70000.0,32000.0,339000.0
203,Spain,2511,Wheat and products,2012,9987000.0,5000000.0,4411000.0,61000.0,70000.0,34000.0,410000.0
203,Spain,2511,Wheat and products,2013,10827000.0,5800000.0,4405000.0,104000.0,70000.0,40000.0,408000.0
203,Spain,2513,Barley and products,2010,9073000.0,7600000.0,4000.0,27000.0,,742000.0,700000.0
203,Spain,2513,Barley and products,2011,9032000.0,7600000.0,1000.0,28000.0,,723000.0,680000.0
203,Spain,2513,Barley and products,2012,7041000.0,5600000.0,2000.0,19000.0,,700000.0,720000.0
203,Spain,2513,Barley and products,2013,9471000.0,8000000.0,17000.0,31000.0,,700000.0,724000.0
203,Spain,2514,Maize and products,2010,7886000.0,6500000.0,80000.0,14000.0,1230000.0,44000.0,17000.0
203,Spain,2514,Maize and products,2011,8300000.0,7000000.0,87000.0,16000.0,1109000.0,72000.0,18000.0
203,Spain,2514,Maize and products,2012,9337000.0,8000000.0,93000.0,18000.0,1115000.0,91000.0,20000.0
203,Spain,2514,Maize and products,2013,10422000.0,9120000.0,93000.0,19000.0,1085000.0,84000.0,20000.0
203,Spain,2515,Rye and products,2010,390000.0,280000.0,40000.0,4000.0,7000.0,,59000.0
203,Spain,2515,Rye and products,2011,364000.0,255000.0,40000.0,3000.0,7000.0,,59000.0
203,Spain,2515,Rye and products,2012,434000.0,320000.0,40000.0,4000.0,9000.0,,60000.0
203,Spain,2515,Rye and products,2013,564000.0,448000.0,45000.0,3000.0,8000.0,,60000.0
203,Spain,2516,Oats,2010,1108000.0,900000.0,16000.0,35000.0,5000.0,,152000.0
203,Spain,2516,Oats,2011,1144000.0,960000.0,19000.0,28000.0,5000.0,,132000.0
203,Spain,2516,Oats,2012,806000.0,642000.0,18000.0,13000.0,3000.0,,130000.0
203,Spain,2516,Oats,2013,1017000.0,840000.0,20000.0,20000.0,4000.0,,133000.0
203,Spain,2517,Millet and products,2010,6000.0,6000.0,,,,,0.0
203,Spain,2517,Millet and products,2011,6000.0,6000.0,,,,,0.0
203,Spain,2517,Millet and products,2012,7000.0,7000.0,,,,,0.0
203,Spain,2517,Millet and products,2013,11000.0,11000.0,,,,,0.0
203,Spain,2518,Sorghum and products,2010,761000.0,755000.0,0.0,,5000.0,,0.0
203,Spain,2518,Sorghum and products,2011,459000.0,453000.0,0.0,,5000.0,,0.0
203,Spain,2518,Sorghum and products,2012,69000.0,64000.0,0.0,,5000.0,,0.0
203,Spain,2518,Sorghum and products,2013,221000.0,216000.0,0.0,,5000.0,,0.0
203,Spain,2520,"Cereals, Other",2010,280000.0,257000.0,0.0,,,,23000.0
203,Spain,2520,"Cereals, Other",2011,339000.0,310000.0,0.0,,,,29000.0
203,Spain,2520,"Cereals, Other",2012,346000.0,316000.0,0.0,,,,31000.0
203,Spain,2520,"Cereals, Other",2013,539000.0,490000.0,0.0,,,,48000.0
203,Spain,2531,Potatoes and products,2010,3843000.0,152000.0,2959000.0,177000.0,435000.0,10000.0,112000.0
203,Spain,2531,Potatoes and products,2011,3747000.0,152000.0,2935000.0,177000.0,371000.0,9000.0,104000.0
203,Spain,2531,Potatoes and products,2012,3730000.0,130000.0,2913000.0,164000.0,416000.0,8000.0,99000.0
203,Spain,2531,Potatoes and products,2013,3608000.0,132000.0,2818000.0,132000.0,420000.0,8000.0,99000.0
203,Spain,2532,Cassava and products,2010,29000.0,27000.0,,,2000.0,,
203,Spain,2532,Cassava and products,2011,30000.0,24000.0,,,6000.0,,
203,Spain,2532,Cassava and products,2012,34000.0,23000.0,,,10000.0,,
203,Spain,2532,Cassava and products,2013,30000.0,22000.0,,,8000.0,,
203,Spain,2533,Sweet potatoes,2010,23000.0,1000.0,19000.0,2000.0,,,
203,Spain,2533,Sweet potatoes,2011,18000.0,1000.0,15000.0,2000.0,,,
203,Spain,2533,Sweet potatoes,2012,5000.0,1000.0,3000.0,1000.0,,,
203,Spain,2533,Sweet potatoes,2013,3000.0,1000.0,1000.0,1000.0,,,
203,Spain,2534,"Roots, Other",2010,10000.0,10000.0,0.0,,,,
203,Spain,2534,"Roots, Other",2011,9000.0,9000.0,0.0,,,,
203,Spain,2534,"Roots, Other",2012,10000.0,10000.0,0.0,,,,
203,Spain,2534,"Roots, Other",2013,9000.0,9000.0,0.0,,,,
203,Spain,2535,Yams,2010,0.0,,0.0,,,,
203,Spain,2535,Yams,2011,0.0,,0.0,,,,
203,Spain,2535,Yams,2012,0.0,,0.0,,,,
203,Spain,2535,Yams,2013,0.0,,0.0,,,,
203,Spain,2536,Sugar cane,2010,-1000.0,,,,0.0,0.0,
203,Spain,2536,Sugar cane,2011,0.0,,,,0.0,0.0,
203,Spain,2536,Sugar cane,2012,0.0,,,,0.0,0.0,
203,Spain,2536,Sugar cane,2013,0.0,,,,0.0,0.0,
203,Spain,2537,Sugar beet,2010,3534000.0,,,,,3534000.0,
203,Spain,2537,Sugar beet,2011,4188000.0,,,,,4188000.0,
203,Spain,2537,Sugar beet,2012,3460000.0,,,,,3460000.0,
203,Spain,2537,Sugar beet,2013,2519000.0,,,,,2519000.0,
203,Spain,2542,Sugar (Raw Equivalent),2010,1370000.0,0.0,1359000.0,,11000.0,0.0,
203,Spain,2542,Sugar (Raw Equivalent),2011,1386000.0,0.0,1376000.0,,11000.0,0.0,
203,Spain,2542,Sugar (Raw Equivalent),2012,1403000.0,0.0,1392000.0,,11000.0,0.0,
203,Spain,2542,Sugar (Raw Equivalent),2013,1414000.0,0.0,1403000.0,,11000.0,0.0,
203,Spain,2543,"Sweeteners, Other",2010,78000.0,,14000.0,,64000.0,0.0,
203,Spain,2543,"Sweeteners, Other",2011,116000.0,,35000.0,,82000.0,0.0,
203,Spain,2543,"Sweeteners, Other",2012,117000.0,,36000.0,,81000.0,0.0,
203,Spain,2543,"Sweeteners, Other",2013,104000.0,,32000.0,,72000.0,0.0,
203,Spain,2546,Beans,2010,58000.0,0.0,50000.0,4000.0,,,4000.0
