,ctry_cd,country,item_cd,item,origin,population,Food supply (kcal/ctry/y)
12045,194,Saudi Arabia,2575,Cottonseed Oil,vegetal,28829000,115748435000.0
12046,194,Saudi Arabia,2576,Palmkernel Oil,vegetal,28829000,52612925000.0
12047,194,Saudi Arabia,2577,Palm Oil,vegetal,28829000,3125207745000.0
12048,194,Saudi Arabia,2578,Coconut Oil,vegetal,28829000,10522585000.0
12049,194,Saudi Arabia,2579,Sesameseed Oil,vegetal,28829000,189406530000.0
12050,194,Saudi Arabia,2580,Olive Oil,vegetal,28829000,168361360000.0
12051,194,Saudi Arabia,2582,Maize Germ Oil,vegetal,28829000,420903400000.0
12052,194,Saudi Arabia,2586,"Oilcrops Oil, Other",vegetal,28829000,378813060000.0
12053,194,Saudi Arabia,2601,Tomatoes and products,vegetal,28829000,168361360000.0
12054,194,Saudi Arabia,2602,Onions,vegetal,28829000,157838775000.0
12055,194,Saudi Arabia,2605,"Vegetables, Other",vegetal,28829000,473516325000.0
12056,194,Saudi Arabia,2611,"Oranges, Mandarines",vegetal,28829000,84180680000.0
12057,194,Saudi Arabia,2612,"Lemons, Limes and products",vegetal,28829000,10522585000.0
12058,194,Saudi Arabia,2613,Grapefruit and products,vegetal,28829000,10522585000.0
12059,194,Saudi Arabia,2614,"Citrus, Other",vegetal,28829000,21045170000.0
12060,194,Saudi Arabia,2615,Bananas,vegetal,28829000,105225850000.0
12061,194,Saudi Arabia,2616,Plantains,vegetal,28829000,84180680000.0
12062,194,Saudi Arabia,2617,Apples and products,vegetal,28829000,105225850000.0
12063,194,Saudi Arabia,2618,Pineapples and products,vegetal,28829000,31567755000.0
12064,194,Saudi Arabia,2619,Dates,vegetal,28829000,1536297410000.0
12065,194,Saudi Arabia,2620,Grapes and products (excl wine),vegetal,28829000,115748435000.0
12066,194,Saudi Arabia,2625,"Fruits, Other",vegetal,28829000,147316190000.0
12067,194,Saudi Arabia,2630,Coffee and products,vegetal,28829000,42090340000.0
12068,194,Saudi Arabia,2633,Cocoa Beans and products,vegetal,28829000,357767890000.0
12069,194,Saudi Arabia,2635,Tea (including mate),vegetal,28829000,10522585000.0
12070,194,Saudi Arabia,2640,Pepper,vegetal,28829000,10522585000.0
12071,194,Saudi Arabia,2641,Pimento,vegetal,28829000,10522585000.0
12072,194,Saudi Arabia,2642,Cloves,vegetal,28829000,0.0
12073,194,Saudi Arabia,2645,"Spices, Other",vegetal,28829000,315677550000.0
12074,194,Saudi Arabia,2655,Wine,vegetal,28829000,0.0
12075,194,Saudi Arabia,2656,Beer,vegetal,28829000,0.0
12076,194,Saudi Arabia,2657,"Beverages, Fermented",vegetal,28829000,0.0
12079,194,Saudi Arabia,2680,Infant food,vegetal,28829000,105225850000.0
12080,194,Saudi Arabia,2731,Bovine Meat,animal,28829000,336722720000.0
12081,194,Saudi Arabia,2732,Mutton & Goat Meat,animal,28829000,452471155000.0
12083,194,Saudi Arabia,2734,Poultry Meat,animal,28829000,1820407205000.0
12084,194,Saudi Arabia,2735,"Meat, Other",animal,28829000,84180680000.0
12085,194,Saudi Arabia,2736,"Offals, Edible",animal,28829000,126271020000.0
12086,194,Saudi Arabia,2737,"Fats, Animals, Raw",animal,28829000,147316190000.0
12087,194,Saudi Arabia,2740,"Butter, Ghee",animal,28829000,389335645000.0
12088,194,Saudi Arabia,2743,Cream,animal,28829000,136793605000.0
12089,194,Saudi Arabia,2744,Eggs,animal,28829000,220974285000.0
12090,194,Saudi Arabia,2745,Honey,vegetal,28829000,42090340000.0
12091,194,Saudi Arabia,2761,Freshwater Fish,animal,28829000,84180680000.0
12092,194,Saudi Arabia,2762,Demersal Fish,animal,28829000,21045170000.0
12093,194,Saudi Arabia,2763,Pelagic Fish,animal,28829000,136793605000.0
12094,194,Saudi Arabia,2764,"Marine Fish, Other",animal,28829000,10522585000.0
12095,194,Saudi Arabia,2765,Crustaceans,animal,28829000,21045170000.0
12096,194,Saudi Arabia,2766,Cephalopods,animal,28829000,0.0
12097,194,Saudi Arabia,2767,"Molluscs, Other",animal,28829000,0.0
12098,194,Saudi Arabia,2769,"Aquatic Animals, Others",animal,28829000,0.0
12099,194,Saudi Arabia,2775,Aquatic Plants,animal,28829000,0.0
12100,194,Saudi Arabia,2781,"Fish, Body Oil",animal,28829000,0.0
12101,194,Saudi Arabia,2782,"Fish, Liver Oil",animal,28829000,0.0
12102,194,Saudi Arabia,2805,Rice (Milled Equivalent),vegetal,28829000,4051195225000.0
12103,194,Saudi Arabia,2848,Milk - Excluding Butter,animal,28829000,1473161900000.0
12104,194,Saudi Arabia,2899,Miscellaneous,vegetal,28829000,157838775000.0
12105,195,Senegal,2511,Wheat and products,vegetal,14133000,1408282785000.0
12106,195,Senegal,2513,Barley and products,vegetal,14133000,0.0
12107,195,Senegal,2514,Maize and products,vegetal,14133000,1093611540000.0
12108,195,Senegal,2515,Rye and products,vegetal,14133000,0.0
12109,195,Senegal,2516,Oats,vegetal,14133000,0.0
12110,195,Senegal,2517,Millet and products,vegetal,14133000,1026550455000.0
12111,195,Senegal,2518,Sorghum and products,vegetal,14133000,438476325000.0
12112,195,Senegal,2520,"Cereals, Other",vegetal,14133000,5158545000.0
12113,195,Senegal,2531,Potatoes and products,vegetal,14133000,51585450000.0
12114,195,Senegal,2532,Cassava and products,vegetal,14133000,128963625000.0
12115,195,Senegal,2533,Sweet potatoes,vegetal,14133000,30951270000.0
12116,195,Senegal,2534,"Roots, Other",vegetal,14133000,0.0
12117,195,Senegal,2535,Yams,vegetal,14133000,0.0
12119,195,Senegal,2542,Sugar (Raw Equivalent),vegetal,14133000,846001380000.0
12120,195,Senegal,2543,"Sweeteners, Other",vegetal,14133000,46426905000.0
12121,195,Senegal,2546,Beans,vegetal,14133000,0.0
12122,195,Senegal,2547,Peas,vegetal,14133000,30951270000.0
12123,195,Senegal,2549,"Pulses, Other and products",vegetal,14133000,123805080000.0
12124,195,Senegal,2551,Nuts and products,vegetal,14133000,30951270000.0
12125,195,Senegal,2555,Soyabeans,vegetal,14133000,0.0
12126,195,Senegal,2556,Groundnuts (Shelled Eq),vegetal,14133000,263085795000.0
12127,195,Senegal,2557,Sunflower seed,vegetal,14133000,0.0
12128,195,Senegal,2558,Rape and Mustardseed,vegetal,14133000,15475635000.0
12130,195,Senegal,2560,Coconuts - Incl Copra,vegetal,14133000,41268360000.0
12131,195,Senegal,2561,Sesame seed,vegetal,14133000,0.0
12133,195,Senegal,2563,Olives (including preserved),vegetal,14133000,0.0
12134,195,Senegal,2570,"Oilcrops, Other",vegetal,14133000,5158545000.0
12135,195,Senegal,2571,Soyabean Oil,vegetal,14133000,376573785000.0
12136,195,Senegal,2572,Groundnut Oil,vegetal,14133000,959489370000.0
12137,195,Senegal,2573,Sunflowerseed Oil,vegetal,14133000,5158545000.0
12138,195,Senegal,2574,Rape and Mustard Oil,vegetal,14133000,0.0
12139,195,Senegal,2575,Cottonseed Oil,vegetal,14133000,25792725000.0
12141,195,Senegal,2577,Palm Oil,vegetal,14133000,644818125000.0
12142,195,Senegal,2578,Coconut Oil,vegetal,14133000,0.0
12143,195,Senegal,2579,Sesameseed Oil,vegetal,14133000,0.0
12144,195,Senegal,2580,Olive Oil,vegetal,14133000,5158545000.0
12145,195,Senegal,2582,Maize Germ Oil,vegetal,14133000,0.0
12146,195,Senegal,2586,"Oilcrops Oil, Other",vegetal,14133000,98012355000.0
12147,195,Senegal,2601,Tomatoes and products,vegetal,14133000,30951270000.0
12148,195,Senegal,2602,Onions,vegetal,14133000,128963625000.0
12149,195,Senegal,2605,"Vegetables, Other",vegetal,14133000,72219630000.0
12150,195,Senegal,2611,"Oranges, Mandarines",vegetal,14133000,15475635000.0
12151,195,Senegal,2612,"Lemons, Limes and products",vegetal,14133000,5158545000.0
12152,195,Senegal,2613,Grapefruit and products,vegetal,14133000,0.0
12153,195,Senegal,2614,"Citrus, Other",vegetal,14133000,0.0
12154,195,Senegal,2615,Bananas,vegetal,14133000,25792725000.0
12155,195,Senegal,2616,Plantains,vegetal,14133000,0.0
12156,195,Senegal,2617,Apples and products,vegetal,14133000,5158545000.0
12157,195,Senegal,2618,Pineapples and products,vegetal,14133000,5158545000.0
12158,195,Senegal,2619,Dates,vegetal,14133000,5158545000.0
12159,195,Senegal,2620,Grapes and products (excl wine),vegetal,14133000,0.0
12160,195,Senegal,2625,"Fruits, Other",vegetal,14133000,56743995000.0
12161,195,Senegal,2630,Coffee and products,vegetal,14133000,0.0
12162,195,Senegal,2633,Cocoa Beans and products,vegetal,14133000,15475635000.0
12163,195,Senegal,2635,Tea (including mate),vegetal,14133000,0.0
12164,195,Senegal,2640,Pepper,vegetal,14133000,0.0
12165,195,Senegal,2641,Pimento,vegetal,14133000,15475635000.0
12166,195,Senegal,2642,Cloves,vegetal,14133000,0.0
12167,195,Senegal,2645,"Spices, Other",vegetal,14133000,5158545000.0
12168,195,Senegal,2655,Wine,vegetal,14133000,5158545000.0
12169,195,Senegal,2656,Beer,vegetal,14133000,10317090000.0
12170,195,Senegal,2657,"Beverages, Fermented",vegetal,14133000,0.0
12171,195,Senegal,2658,"Beverages, Alcoholic",vegetal,14133000,0.0
12173,195,Senegal,2680,Infant food,vegetal,14133000,5158545000.0
12174,195,Senegal,2731,Bovine Meat,animal,14133000,154756350000.0
12175,195,Senegal,2732,Mutton & Goat Meat,animal,14133000,82536720000.0
12176,195,Senegal,2733,Pigmeat,animal,14133000,41268360000.0
12177,195,Senegal,2734,Poultry Meat,animal,14133000,77378175000.0
12178,195,Senegal,2735,"Meat, Other",animal,14133000,15475635000.0
12179,195,Senegal,2736,"Offals, Edible",animal,14133000,25792725000.0
12180,195,Senegal,2737,"Fats, Animals, Raw",animal,14133000,56743995000.0
12181,195,Senegal,2740,"Butter, Ghee",animal,14133000,10317090000.0
12182,195,Senegal,2743,Cream,animal,14133000,0.0
12183,195,Senegal,2744,Eggs,animal,14133000,30951270000.0
12184,195,Senegal,2745,Honey,vegetal,14133000,10317090000.0
12185,195,Senegal,2761,Freshwater Fish,animal,14133000,25792725000.0
12186,195,Senegal,2762,Demersal Fish,animal,14133000,30951270000.0
12187,195,Senegal,2763,Pelagic Fish,animal,14133000,139280715000.0
12188,195,Senegal,2764,"Marine Fish, Other",animal,14133000,0.0
12189,195,Senegal,2765,Crustaceans,animal,14133000,0.0
12190,195,Senegal,2766,Cephalopods,animal,14133000,0.0
12191,195,Senegal,2767,"Molluscs, Other",animal,14133000,0.0
12192,195,Senegal,2775,Aquatic Plants,animal,14133000,0.0
12193,195,Senegal,2781,"Fish, Body Oil",animal,14133000,0.0
12194,195,Senegal,2782,"Fish, Liver Oil",animal,14133000,0.0
12195,195,Senegal,2805,Rice (Milled Equivalent),vegetal,14133000,3688359675000.0
12196,195,Senegal,2848,Milk - Excluding Butter,animal,14133000,154756350000.0
12197,195,Senegal,2899,Miscellaneous,vegetal,14133000,0.0
12198,197,Sierra Leone,2511,Wheat and products,vegetal,6092000,166768500000.0
12199,197,Sierra Leone,2513,Barley and products,vegetal,6092000,0.0
12200,197,Sierra Leone,2514,Maize and products,vegetal,6092000,88943200000.0
12201,197,Sierra Leone,2515,Rye and products,vegetal,6092000,0.0
12202,197,Sierra Leone,2516,Oats,vegetal,6092000,0.0
12203,197,Sierra Leone,2517,Millet and products,vegetal,6092000,106731840000.0
12204,197,Sierra Leone,2518,Sorghum and products,vegetal,6092000,53365920000.0
12205,197,Sierra Leone,2520,"Cereals, Other",vegetal,6092000,22235800000.0
12206,197,Sierra Leone,2531,Potatoes and products,vegetal,6092000,2223580000.0
12207,197,Sierra Leone,2532,Cassava and products,vegetal,6092000,678191900000.0
12208,197,Sierra Leone,2533,Sweet potatoes,vegetal,6092000,151203440000.0
12209,197,Sierra Leone,2534,"Roots, Other",vegetal,6092000,2223580000.0
12211,197,Sierra Leone,2537,Sugar beet,vegetal,6092000,0.0
12212,197,Sierra Leone,2542,Sugar (Raw Equivalent),vegetal,6092000,120073320000.0
12213,197,Sierra Leone,2543,"Sweeteners, Other",vegetal,6092000,4447160000.0
12214,197,Sierra Leone,2546,Beans,vegetal,6092000,0.0
12215,197,Sierra Leone,2547,Peas,vegetal,6092000,17788640000.0
12216,197,Sierra Leone,2549,"Pulses, Other and products",vegetal,6092000,215687260000.0
12217,197,Sierra Leone,2551,Nuts and products,vegetal,6092000,20012220000.0
12218,197,Sierra Leone,2555,Soyabeans,vegetal,6092000,0.0
12219,197,Sierra Leone,2556,Groundnuts (Shelled Eq),vegetal,6092000,148979860000.0
12220,197,Sierra Leone,2558,Rape and Mustardseed,vegetal,6092000,0.0
12221,197,Sierra Leone,2560,Coconuts - Incl Copra,vegetal,6092000,4447160000.0
12222,197,Sierra Leone,2561,Sesame seed,vegetal,6092000,13341480000.0
12224,197,Sierra Leone,2563,Olives (including preserved),vegetal,6092000,0.0
12225,197,Sierra Leone,2571,Soyabean Oil,vegetal,6092000,13341480000.0
12226,197,Sierra Leone,2572,Groundnut Oil,vegetal,6092000,95613940000.0
12227,197,Sierra Leone,2574,Rape and Mustard Oil,vegetal,6092000,0.0
12228,197,Sierra Leone,2575,Cottonseed Oil,vegetal,6092000,0.0
12229,197,Sierra Leone,2576,Palmkernel Oil,vegetal,6092000,111179000000.0
12230,197,Sierra Leone,2577,Palm Oil,vegetal,6092000,535882780000.0
12231,197,Sierra Leone,2580,Olive Oil,vegetal,6092000,0.0
12232,197,Sierra Leone,2582,Maize Germ Oil,vegetal,6092000,0.0
12233,197,Sierra Leone,2586,"Oilcrops Oil, Other",vegetal,6092000,17788640000.0
12234,197,Sierra Leone,2601,Tomatoes and products,vegetal,6092000,6670740000.0
12235,197,Sierra Leone,2602,Onions,vegetal,6092000,6670740000.0
12236,197,Sierra Leone,2605,"Vegetables, Other",vegetal,6092000,66707400000.0
12237,197,Sierra Leone,2611,"Oranges, Mandarines",vegetal,6092000,0.0
12238,197,Sierra Leone,2612,"Lemons, Limes and products",vegetal,6092000,0.0
12239,197,Sierra Leone,2614,"Citrus, Other",vegetal,6092000,24459380000.0
12240,197,Sierra Leone,2616,Plantains,vegetal,6092000,37800860000.0
12241,197,Sierra Leone,2617,Apples and products,vegetal,6092000,0.0
12242,197,Sierra Leone,2618,Pineapples and products,vegetal,6092000,0.0
12243,197,Sierra Leone,2619,Dates,vegetal,6092000,0.0
12244,197,Sierra Leone,2620,Grapes and products (excl wine),vegetal,6092000,0.0
12245,197,Sierra Leone,2625,"Fruits, Other",vegetal,6092000,40024440000.0
12246,197,Sierra Leone,2630,Coffee and products,vegetal,6092000,4447160000.0
12247,197,Sierra Leone,2633,Cocoa Beans and products,vegetal,6092000,8894320000.0
12248,197,Sierra Leone,2635,Tea (including mate),vegetal,6092000,0.0
12249,197,Sierra Leone,2640,Pepper,vegetal,6092000,0.0
12250,197,Sierra Leone,2641,Pimento,vegetal,6092000,13341480000.0
12251,197,Sierra Leone,2645,"Spices, Other",vegetal,6092000,4447160000.0
12252,197,Sierra Leone,2655,Wine,vegetal,6092000,0.0
12253,197,Sierra Leone,2656,Beer,vegetal,6092000,13341480000.0
12254,197,Sierra Leone,2657,"Beverages, Fermented",vegetal,6092000,95613940000.0
12255,197,Sierra Leone,2658,"Beverages, Alcoholic",vegetal,6092000,2223580000.0
12257,197,Sierra Leone,2680,Infant food,vegetal,6092000,2223580000.0
12258,197,Sierra Leone,2731,Bovine Meat,animal,6092000,22235800000.0
12259,197,Sierra Leone,2732,Mutton & Goat Meat,animal,6092000,4447160000.0
12260,197,Sierra Leone,2733,Pigmeat,animal,6092000,20012220000.0
12261,197,Sierra Leone,2734,Poultry Meat,animal,6092000,26682960000.0
12262,197,Sierra Leone,2735,"Meat, Other",animal,6092000,13341480000.0
12263,197,Sierra Leone,2736,"Offals, Edible",animal,6092000,4447160000.0
12264,197,Sierra Leone,2737,"Fats, Animals, Raw",animal,6092000,24459380000.0
12265,197,Sierra Leone,2740,"Butter, Ghee",animal,6092000,0.0
12266,197,Sierra Leone,2743,Cream,animal,6092000,0.0
12267,197,Sierra Leone,2744,Eggs,animal,6092000,13341480000.0
12268,197,Sierra Leone,2745,Honey,vegetal,6092000,2223580000.0
12269,197,Sierra Leone,2761,Freshwater Fish,animal,6092000,15565060000.0
12270,197,Sierra Leone,2762,Demersal Fish,animal,6092000,20012220000.0
12271,197,Sierra Leone,2763,Pelagic Fish,animal,6092000,93390360000.0
12272,197,Sierra Leone,2764,"Marine Fish, Other",animal,6092000,4447160000.0
12273,197,Sierra Leone,2765,Crustaceans,animal,6092000,0.0
12274,197,Sierra Leone,2766,Cephalopods,animal,6092000,0.0
12275,197,Sierra Leone,2767,"Molluscs, Other",animal,6092000,0.0
12276,197,Sierra Leone,2775,Aquatic Plants,animal,6092000,0.0
12277,197,Sierra Leone,2781,"Fish, Body Oil",animal,6092000,0.0
12278,197,Sierra Leone,2805,Rice (Milled Equivalent),vegetal,6092000,2127966060000.0
12279,197,Sierra Leone,2848,Milk - Excluding Butter,animal,6092000,26682960000.0
12280,197,Sierra Leone,2899,Miscellaneous,vegetal,6092000,2223580000.0
12281,198,Slovenia,2511,Wheat and products,vegetal,2072000,626199840000.0
12282,198,Slovenia,2513,Barley and products,vegetal,2072000,9831640000.0
12283,198,Slovenia,2514,Maize and products,vegetal,2072000,196632800000.0
12284,198,Slovenia,2515,Rye and products,vegetal,2072000,13613040000.0
12285,198,Slovenia,2516,Oats,vegetal,2072000,1512560000.0
12288,198,Slovenia,2520,"Cereals, Other",vegetal,2072000,9075360000.0
12289,198,Slovenia,2531,Potatoes and products,vegetal,2072000,70334040000.0
12292,198,Slovenia,2534,"Roots, Other",vegetal,2072000,3781400000.0
12294,198,Slovenia,2542,Sugar (Raw Equivalent),vegetal,2072000,156549960000.0
12295,198,Slovenia,2543,"Sweeteners, Other",vegetal,2072000,10587920000.0
12296,198,Slovenia,2546,Beans,vegetal,2072000,6050240000.0
12297,198,Slovenia,2547,Peas,vegetal,2072000,7562800000.0
12298,198,Slovenia,2549,"Pulses, Other and products",vegetal,2072000,756280000.0
12299,198,Slovenia,2551,Nuts and products,vegetal,2072000,26469800000.0
12300,198,Slovenia,2555,Soyabeans,vegetal,2072000,5293960000.0
12301,198,Slovenia,2556,Groundnuts (Shelled Eq),vegetal,2072000,8319080000.0
12302,198,Slovenia,2557,Sunflower seed,vegetal,2072000,3781400000.0
12303,198,Slovenia,2558,Rape and Mustardseed,vegetal,2072000,1512560000.0
12305,198,Slovenia,2560,Coconuts - Incl Copra,vegetal,2072000,2268840000.0
12306,198,Slovenia,2561,Sesame seed,vegetal,2072000,756280000.0
12308,198,Slovenia,2563,Olives (including preserved),vegetal,2072000,756280000.0
12309,198,Slovenia,2570,"Oilcrops, Other",vegetal,2072000,756280000.0
12310,198,Slovenia,2571,Soyabean Oil,vegetal,2072000,131592720000.0
12311,198,Slovenia,2572,Groundnut Oil,vegetal,2072000,756280000.0
12312,198,Slovenia,2573,Sunflowerseed Oil,vegetal,2072000,65796360000.0
12313,198,Slovenia,2574,Rape and Mustard Oil,vegetal,2072000,0.0
12316,198,Slovenia,2577,Palm Oil,vegetal,2072000,29494920000.0
12318,198,Slovenia,2579,Sesameseed Oil,vegetal,2072000,756280000.0
12319,198,Slovenia,2580,Olive Oil,vegetal,2072000,18907000000.0
12320,198,Slovenia,2582,Maize Germ Oil,vegetal,2072000,12856760000.0
12321,198,Slovenia,2586,"Oilcrops Oil, Other",vegetal,2072000,1512560000.0
12322,198,Slovenia,2601,Tomatoes and products,vegetal,2072000,4537680000.0
12323,198,Slovenia,2602,Onions,vegetal,2072000,4537680000.0
12324,198,Slovenia,2605,"Vegetables, Other",vegetal,2072000,34788880000.0
12325,198,Slovenia,2611,"Oranges, Mandarines",vegetal,2072000,7562800000.0
12326,198,Slovenia,2612,"Lemons, Limes and products",vegetal,2072000,0.0
12327,198,Slovenia,2613,Grapefruit and products,vegetal,2072000,756280000.0
12328,198,Slovenia,2614,"Citrus, Other",vegetal,2072000,756280000.0
12329,198,Slovenia,2615,Bananas,vegetal,2072000,15125600000.0
12330,198,Slovenia,2616,Plantains,vegetal,2072000,0.0
12331,198,Slovenia,2617,Apples and products,vegetal,2072000,31007480000.0
12332,198,Slovenia,2618,Pineapples and products,vegetal,2072000,1512560000.0
12333,198,Slovenia,2619,Dates,vegetal,2072000,0.0
12334,198,Slovenia,2620,Grapes and products (excl wine),vegetal,2072000,22688400000.0
12335,198,Slovenia,2625,"Fruits, Other",vegetal,2072000,29494920000.0
12336,198,Slovenia,2630,Coffee and products,vegetal,2072000,5293960000.0
12337,198,Slovenia,2633,Cocoa Beans and products,vegetal,2072000,49158200000.0
12338,198,Slovenia,2635,Tea (including mate),vegetal,2072000,0.0
12339,198,Slovenia,2640,Pepper,vegetal,2072000,756280000.0
12340,198,Slovenia,2641,Pimento,vegetal,2072000,4537680000.0
12341,198,Slovenia,2642,Cloves,vegetal,2072000,0.0
12342,198,Slovenia,2645,"Spices, Other",vegetal,2072000,2268840000.0
12343,198,Slovenia,2655,Wine,vegetal,2072000,14369320000.0
12344,198,Slovenia,2656,Beer,vegetal,2072000,75628000000.0
12345,198,Slovenia,2657,"Beverages, Fermented",vegetal,2072000,756280000.0
12346,198,Slovenia,2658,"Beverages, Alcoholic",vegetal,2072000,9831640000.0
12348,198,Slovenia,2680,Infant food,vegetal,2072000,0.0
12349,198,Slovenia,2731,Bovine Meat,animal,2072000,43107960000.0
12350,198,Slovenia,2732,Mutton & Goat Meat,animal,2072000,3781400000.0
12351,198,Slovenia,2733,Pigmeat,animal,2072000,99828960000.0
12352,198,Slovenia,2734,Poultry Meat,animal,2072000,60502400000.0
12353,198,Slovenia,2735,"Meat, Other",animal,2072000,756280000.0
12354,198,Slovenia,2736,"Offals, Edible",animal,2072000,9075360000.0
12355,198,Slovenia,2737,"Fats, Animals, Raw",animal,2072000,61258680000.0
12356,198,Slovenia,2740,"Butter, Ghee",animal,2072000,39326560000.0
12357,198,Slovenia,2743,Cream,animal,2072000,34032600000.0
12358,198,Slovenia,2744,Eggs,animal,2072000,27226080000.0
12359,198,Slovenia,2745,Honey,vegetal,2072000,9831640000.0
12360,198,Slovenia,2761,Freshwater Fish,animal,2072000,3025120000.0
12361,198,Slovenia,2762,Demersal Fish,animal,2072000,2268840000.0
12362,198,Slovenia,2763,Pelagic Fish,animal,2072000,6050240000.0
12363,198,Slovenia,2764,"Marine Fish, Other",animal,2072000,756280000.0
12364,198,Slovenia,2765,Crustaceans,animal,2072000,756280000.0
12365,198,Slovenia,2766,Cephalopods,animal,2072000,2268840000.0
12366,198,Slovenia,2767,"Molluscs, Other",animal,2072000,0.0
12367,198,Slovenia,2769,"Aquatic Animals, Others",animal,2072000,0.0
12368,198,Slovenia,2775,Aquatic Plants,animal,2072000,0.0
12369,198,Slovenia,2781,"Fish, Body Oil",animal,2072000,0.0
12370,198,Slovenia,2782,"Fish, Liver Oil",animal,2072000,0.0
12371,198,Slovenia,2805,Rice (Milled Equivalent),vegetal,2072000,29494920000.0
12372,198,Slovenia,2848,Milk - Excluding Butter,animal,2072000,214027240000.0
12373,198,Slovenia,2899,Miscellaneous,vegetal,2072000,9075360000.0
12374,199,Slovakia,2511,Wheat and products,vegetal,5450000,1792314250000.0
12375,199,Slovakia,2513,Barley and products,vegetal,5450000,59677500000.0
12376,199,Slovakia,2514,Maize and products,vegetal,5450000,0.0
12377,199,Slovakia,2515,Rye and products,vegetal,5450000,81559250000.0
12378,199,Slovakia,2516,Oats,vegetal,5450000,15914000000.0
12381,199,Slovakia,2520,"Cereals, Other",vegetal,5450000,0.0
12382,199,Slovakia,2531,Potatoes and products,vegetal,5450000,185000250000.0
12384,199,Slovakia,2533,Sweet potatoes,vegetal,5450000,0.0
12385,199,Slovakia,2534,"Roots, Other",vegetal,5450000,0.0
12387,199,Slovakia,2542,Sugar (Raw Equivalent),vegetal,5450000,656452500000.0
12388,199,Slovakia,2543,"Sweeteners, Other",vegetal,5450000,177043250000.0
12389,199,Slovakia,2546,Beans,vegetal,5450000,5967750000.0
12390,199,Slovakia,2547,Peas,vegetal,5450000,9946250000.0
12391,199,Slovakia,2549,"Pulses, Other and products",vegetal,5450000,9946250000.0
12392,199,Slovakia,2551,Nuts and products,vegetal,5450000,33817250000.0
12393,199,Slovakia,2555,Soyabeans,vegetal,5450000,0.0
12394,199,Slovakia,2556,Groundnuts (Shelled Eq),vegetal,5450000,31828000000.0
12396,199,Slovakia,2558,Rape and Mustardseed,vegetal,5450000,11935500000.0
12398,199,Slovakia,2560,Coconuts - Incl Copra,vegetal,5450000,5967750000.0
12399,199,Slovakia,2561,Sesame seed,vegetal,5450000,1989250000.0
12401,199,Slovakia,2563,Olives (including preserved),vegetal,5450000,1989250000.0
12402,199,Slovakia,2570,"Oilcrops, Other",vegetal,5450000,3978500000.0
12403,199,Slovakia,2571,Soyabean Oil,vegetal,5450000,41774250000.0
12404,199,Slovakia,2572,Groundnut Oil,vegetal,5450000,1989250000.0
12405,199,Slovakia,2573,Sunflowerseed Oil,vegetal,5450000,99462500000.0
12406,199,Slovakia,2574,Rape and Mustard Oil,vegetal,5450000,371989750000.0
12411,199,Slovakia,2579,Sesameseed Oil,vegetal,5450000,0.0
12412,199,Slovakia,2580,Olive Oil,vegetal,5450000,13924750000.0
12413,199,Slovakia,2582,Maize Germ Oil,vegetal,5450000,29838750000.0
12414,199,Slovakia,2586,"Oilcrops Oil, Other",vegetal,5450000,0.0
12415,199,Slovakia,2601,Tomatoes and products,vegetal,5450000,7957000000.0
12416,199,Slovakia,2602,Onions,vegetal,5450000,9946250000.0
12417,199,Slovakia,2605,"Vegetables, Other",vegetal,5450000,67634500000.0
12418,199,Slovakia,2611,"Oranges, Mandarines",vegetal,5450000,19892500000.0
12419,199,Slovakia,2612,"Lemons, Limes and products",vegetal,5450000,1989250000.0
12420,199,Slovakia,2613,Grapefruit and products,vegetal,5450000,0.0
12421,199,Slovakia,2614,"Citrus, Other",vegetal,5450000,0.0
12422,199,Slovakia,2615,Bananas,vegetal,5450000,21881750000.0
12423,199,Slovakia,2616,Plantains,vegetal,5450000,5967750000.0
12424,199,Slovakia,2617,Apples and products,vegetal,5450000,23871000000.0
12425,199,Slovakia,2618,Pineapples and products,vegetal,5450000,1989250000.0
12426,199,Slovakia,2619,Dates,vegetal,5450000,1989250000.0
12427,199,Slovakia,2620,Grapes and products (excl wine),vegetal,5450000,33817250000.0
12428,199,Slovakia,2625,"Fruits, Other",vegetal,5450000,19892500000.0
12429,199,Slovakia,2630,Coffee and products,vegetal,5450000,11935500000.0
12430,199,Slovakia,2633,Cocoa Beans and products,vegetal,5450000,57688250000.0
12431,199,Slovakia,2635,Tea (including mate),vegetal,5450000,0.0
12432,199,Slovakia,2640,Pepper,vegetal,5450000,1989250000.0
12433,199,Slovakia,2641,Pimento,vegetal,5450000,3978500000.0
12434,199,Slovakia,2642,Cloves,vegetal,5450000,0.0
12435,199,Slovakia,2645,"Spices, Other",vegetal,5450000,5967750000.0
12436,199,Slovakia,2655,Wine,vegetal,5450000,15914000000.0
12437,199,Slovakia,2656,Beer,vegetal,5450000,188978750000.0
12438,199,Slovakia,2657,"Beverages, Fermented",vegetal,5450000,7957000000.0
12439,199,Slovakia,2658,"Beverages, Alcoholic",vegetal,5450000,87527000000.0
12441,199,Slovakia,2680,Infant food,vegetal,5450000,7957000000.0
12442,199,Slovakia,2731,Bovine Meat,animal,5450000,27849500000.0
12443,199,Slovakia,2732,Mutton & Goat Meat,animal,5450000,1989250000.0
12444,199,Slovakia,2733,Pigmeat,animal,5450000,298387500000.0
12445,199,Slovakia,2734,Poultry Meat,animal,5450000,105430250000.0
12446,199,Slovakia,2735,"Meat, Other",animal,5450000,9946250000.0
